FeatureID,FeatureName,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value,inhibitory Average,inhibitory Log2 Fold Change,inhibitory P-Value,excitatory Average,excitatory Log2 Fold Change,excitatory P-Value
ENSMUSG00000032532,Cck,1.0424233299953427,0.02658631889462377,1,0.45075745980269954,-1.230938049513824,0.007006544571585765,0.9260331094644864,-0.6144636358902666,0.001062734287600822
ENSMUSG00000074698,Csnk2a1,0.8579083650499306,0.027927134753365362,1,1.0328662176052303,0.31381264091770916,0.6165557983442604,0.7965942890707589,-0.3639993617188391,0.07316231295985148
ENSMUSG00000005871,Apc,1.8592325673393637,0.02862684568897167,1,1.8877263045877384,0.05222853741418354,1,1.8954080277517331,0.3006360628347331,0.18680776836902535
ENSMUSG00000028080,Lrba,1.1358304384178646,0.0290164159716505,1,1.0852631834740154,-0.040258959076639,1,1.1500495892498754,0.24449732377170164,0.30288980092729206
ENSMUSG00000078671,Chd2,1.2346982701020106,0.03410336085092969,1,1.111342038632452,-0.12610430540272374,0.9992474819197791,1.2472083153695748,0.2529486916682139,0.28301386909786
ENSMUSG00000006699,Cdc42,1.345637174259221,0.035003303938068164,1,1.45826258890523,0.15868402916212077,0.8851897838642376,1.2309341868440913,-0.42333333734438333,0.0323915809679199
ENSMUSG00000038538,Ubn2,1.637067352537489,0.035522687926371144,1,1.60851507550613,0.008997466061820947,1,1.639212014733668,0.18931068821535724,0.4483640699734656
ENSMUSG00000022194,Pabpn1,1.7847942870888003,0.04372069349938934,1,1.9841462920083797,0.2068381031695402,0.8029758319084604,1.7182027127157522,-0.06410034194931502,0.8239847733528844
ENSMUSG00000031950,Gabarapl2,0.9607998875584315,0.04404890395883796,1,1.2283380035175475,0.42362825002562643,0.4290464965232434,0.8353438103384396,-0.6660955646114255,0.00033062576046029746
ENSMUSG00000025085,Ablim1,1.1878510126470228,0.045340405416092466,1,0.9589362520643416,-0.27991157792452454,0.769824566568113,1.253325778718495,0.7408702002648255,0.0003445379629327027
ENSMUSG00000062270,Morf4l1,1.6672450337201499,0.04857538692638064,1,2.194451922139257,0.47374952588698926,0.3462878559293582,1.490616315962363,-0.5016446985971544,0.009250530083299503
ENSMUSG00000020936,Nmt1,1.1338185930056872,0.04987714212939323,1,1.5070707214953314,0.49038011838110274,0.31994525449358235,1.0426001165651433,-0.3350604988204189,0.10353531604040053
ENSMUSG00000033392,Clasp2,2.106976959524637,0.050561135758335096,1,1.8539912717681097,-0.1440260497043826,0.9737961163394803,1.944481815931564,-0.30973788493161936,0.1370033215316775
ENSMUSG00000032740,Ccdc88a,1.3571334337573777,0.050708828045621934,1,1.2060872371897071,-0.12880188030410727,0.9964946237238768,1.3271040627238282,0.0825801299893742,0.7928282609155524
ENSMUSG00000037876,Jmjd1c,1.4801434103876525,0.057804173519854785,1,1.2410185477688973,-0.21009521076478616,0.8780241169091925,1.469263854848598,0.2381497394539978,0.3139328414569032
ENSMUSG00000093989,Rnasek,0.8291677163045392,0.0632383542069595,1,1.2472391921186161,0.6986020944251805,0.08803098191286428,0.6571999255831723,-1.036973318648061,3.7464035813741456e-09
ENSMUSG00000030257,Srgap3,0.9653983913576941,0.06329329229159342,1,1.54606937645703,0.7981073779534724,0.03676776966539285,0.9274912445640919,0.012419478707588222,1
ENSMUSG00000026743,Mllt10,1.3436253288470437,0.06473814973836478,1,1.2300127923809332,-0.06957902362027318,1,1.3251766427645795,0.2225769585414613,0.3541043295163527
ENSMUSG00000044573,Acp1,0.7251265678462228,0.0690049823982335,1,1.002480762512373,0.5716236265478404,0.21013032350034,0.640221869768224,-0.4976848168498113,0.010107119257735194
ENSMUSG00000058997,Vwa8,0.998737543902348,0.07124416442514155,1,1.0185108844904947,0.10203215280894883,0.9720578072052928,0.997867213337012,0.369154639225436,0.09475922483205547
ENSMUSG00000072235,Tuba1a,3.14135290787127,0.0731938263795553,1,3.3012481052853757,0.15021000014999242,0.8995913173076603,2.4335436803740045,-1.1043735012916975,2.3209689796821523e-10
ENSMUSG00000030126,Tmcc1,2.004947656478498,0.07623077149301405,0.9988615676289139,1.795612917101518,-0.09142772977249536,1,1.866429687668766,-0.1466169605557317,0.5386073655958699
ENSMUSG00000022521,Crebbp,1.1654333066256175,0.07808158562616493,0.9952587192728437,0.8948157641518557,-0.323085230697493,0.7034278853497073,1.1380660651554155,0.21301671139802275,0.38015192045487756
ENSMUSG00000032216,Nedd4,1.1637088677008942,0.08248718295484597,0.9873056544451532,1.3979701898233403,0.36628611244464726,0.5263678376982693,1.075701459343547,-0.16664616003646465,0.4785858218335188
ENSMUSG00000030654,Arl6ip1,1.8560710959773707,0.08560262944929442,0.9821281321065208,3.0256257094824512,0.8499231641299252,0.021782559037960055,1.5847749710150578,-0.617526008259222,0.0009638904034340456
ENSMUSG00000035202,Lars2,1.342475702897228,0.08674205883528063,0.980427217851328,0.9673101963812708,-0.4103173253106488,0.5689898712498692,1.27213069345134,0.02533809288260319,0.9946931763992802
ENSMUSG00000041020,Map7d2,1.3519601169832072,0.0874699712626798,0.9792061602756661,1.7843679061616418,0.5181188769469776,0.27828455232642296,1.1613627064019882,-0.5794770675181337,0.002141943460003618
ENSMUSG00000022185,Acin1,0.9970131049776245,0.08818314353272676,0.9784343902720384,1.0369335619877387,0.14936727585280418,0.9017303381713451,0.9403630578571623,-0.0022489131873229262,1
ENSMUSG00000029131,Dnajb6,1.0930068717872314,0.09173956194877822,0.9725768127703628,1.2752320916923505,0.3304136330110554,0.5883344245998853,0.9730789166437163,-0.36351956288609266,0.0734853050317444
ENSMUSG00000036371,Serbp1,1.263438918847402,0.0946683298685031,0.9663049143746663,1.5465478875608545,0.4079654581868693,0.4547061031233401,1.117635413587378,-0.3896707144893704,0.052174695521289075
ENSMUSG00000035067,Xkr6,0.2983279339771618,0.09736754511149881,0.9653343759329424,1.536977665484364,2.9041935221355617,9.093677434044488e-34,0.1874960616010137,-1.794063974396683,5.205189157282575e-27
ENSMUSG00000063887,Nlgn1,8.29656307333211,0.1001785163443989,0.9552897769164841,10.709078503592798,0.49649645931084896,0.3080726344219197,7.8153024507621245,0.04806890989769963,0.9120138179755062
ENSMUSG00000047187,Rab2a,1.3085617373776663,0.10147235488446693,0.953622730279372,1.661629808030652,0.4721336100872239,0.34925116628363617,1.1460103874222323,-0.4217781055842984,0.03314151863487912
ENSMUSG00000046432,Bex3,1.005347893113788,0.10272428679316291,0.9515575032778419,1.5006108215937004,0.7276086639719335,0.06887560773856351,0.8518525812937447,-0.599206597894625,0.0014506790507509816
ENSMUSG00000026234,Ncl,0.7883559950860836,0.1027826552275179,0.9517887068509086,1.0235352510806521,0.508092678236896,0.2936640171702827,0.6669543465943273,-0.6075353551006807,0.0012270969278384961
ENSMUSG00000049076,Acap2,1.3008017622164108,0.10375130254999737,0.9496902215656435,0.5835442911140043,-1.1012526001844594,0.01844418235985142,1.2440909230876593,0.18172775535509475,0.47230880782430334
ENSMUSG00000030738,Eif3c,0.7725486382761184,0.10501174361736959,0.9481119213389211,1.0323877065014058,0.5555995658183394,0.23060155530895945,0.6477471876960738,-0.6464472880069116,0.0005253684519621978
ENSMUSG00000062929,Cfl2,0.7923796859104384,0.10661808318931754,0.9448468774344416,1.0948334055505058,0.6096998980874595,0.16673692128518092,0.6299143630296324,-0.8982515275582386,5.071941701608627e-07
ENSMUSG00000049100,Pcdh10,1.002473828239249,0.11118004372139,0.9355395441248637,0.7677710660864452,-0.2939022169672964,0.7516589157554997,0.9814925237701764,0.42372582829374783,0.051034748489654586
ENSMUSG00000047888,Tnrc6b,2.923498790381204,0.11679262220454834,0.922977732274645,2.1877527666857137,-0.32337052728678817,0.7023033458710131,2.855397248846116,0.4371400635875424,0.04260005811222707
ENSMUSG00000036752,Tubb4b,1.0392618586333497,0.1210287474653857,0.9158599479188355,1.306813824544769,0.4769246205045675,0.3427774908861806,0.8538135216001109,-0.6957753216855448,0.00016261261174265728
ENSMUSG00000022119,Rbm26,1.087546148525607,0.1250942771456086,0.9075027916378061,1.1036858609712594,0.14903788564583542,0.9023442922303089,0.977939366975735,-0.1636864009756478,0.4866453899094797
ENSMUSG00000071424,Grid2,5.029326123956025,0.12998857842762446,0.8988710531535015,6.0376138525059035,0.41394540576895134,0.4433130675238178,4.577672683736629,-0.05804682490002078,0.8450020468172966
ENSMUSG00000035131,Brinp3,2.5674021524258057,0.13137458983364403,0.8974503293654034,2.784934624258717,0.25809473561921425,0.717343007217059,2.3995875687441077,0.14423542352257313,0.5866392972386647
ENSMUSG00000060261,Gtf2i,1.0970305626115862,0.1358687418023872,0.8927485869145835,0.8845277754196286,-0.19139410510555188,0.9083224397992592,1.0021913381151528,-0.005874254912192612,1
ENSMUSG00000057649,Brd9,1.191012484009016,0.1377085609545376,0.8922170399725362,1.3218869243152414,0.29994592963723354,0.6394728273125397,1.0615558728600165,-0.16709323744838056,0.47700030220858647
ENSMUSG00000038349,Plcl1,1.3861614889902227,0.1485751470124692,0.8732755146372554,1.2103938371241278,-0.05743515701801827,1,0.3173036058130322,-3.983638318784129,3.3218997618728147e-143
ENSMUSG00000041571,Selenow,1.3625941570190019,0.14942034286968825,0.8704596429497969,1.3180588354846452,0.09996854699353658,0.9751328531456985,1.1309094710458567,-0.5453670638987347,0.004209993418792983
ENSMUSG00000011752,Pgam1,1.0237419083108383,0.15067297389292833,0.868541099035719,1.339831090708661,0.5700765135743352,0.21178979822679217,0.8511151336571625,-0.5320617915463077,0.0054468231732478795
ENSMUSG00000060073,Psma3,1.2688996421090264,0.15219159537407764,0.8645934541802774,1.2778639027633854,0.16463296916195638,0.874888232965631,1.1144342204376692,-0.20103144781699397,0.3715697390728161
ENSMUSG00000064138,Fam172a,1.3706415386677115,0.15248838342742543,0.8638789425824385,1.0953119166543304,-0.18836234850139627,0.913276625598683,1.2391969524085233,-0.0016919624263007638,1
ENSMUSG00000019210,Atp6v1e1,1.5117581240075828,0.15386275087202012,0.861347535524205,1.8365256164785146,0.45686440118043536,0.3710884142363309,1.2640690499696123,-0.48852445644373277,0.011655037732212511
ENSMUSG00000027770,Dhx36,0.9527525059097219,0.15535570566026285,0.8586706266230936,1.0771284947089985,0.34648422627261793,0.5598619327781065,0.8385617636617072,-0.1740108111015584,0.45459665205086
ENSMUSG00000052707,Tnrc6a,2.264763121136835,0.1576895786146526,0.85252110671056,2.266228587712935,0.16038478141503187,0.8815103890503921,2.0404002892079207,-0.0017824922534821486,1
ENSMUSG00000032020,Ubash3b,0.21440523964061917,0.1601824443398212,0.7679392788116179,1.13335354940838,3.045351157308411,1.2017865753900675e-37,0.04134734816927691,-4.275464808457045,2.2868277992249793e-161
ENSMUSG00000029004,Kmt2e,1.249643407449614,0.16163780565346555,0.8455064742467356,1.3139914911021369,0.2407305953661808,0.7481693205383517,1.1130263658587394,-0.06524574135757763,0.8214661847221911
ENSMUSG00000020849,Ywhae,1.6640835623581567,0.1633855646574066,0.841307355608636,1.8870085379320016,0.35941408395641683,0.5346157329204488,1.372021327861105,-0.5313061457605707,0.0054334057991485525
ENSMUSG00000032294,Pkm,1.2249264495285777,0.16346935235495438,0.8416874234211735,1.610429119921428,0.5904460888727565,0.1881461537892174,0.9893195248220824,-0.6404957905605526,0.0005902059822820405
ENSMUSG00000034390,Cmip,1.0763372955149044,0.16734450942847823,0.8342660974044419,1.2118293704356013,0.3523145182665098,0.5490222511126257,0.9573411136721107,-0.04893254973909124,0.8769964403545351
ENSMUSG00000075702,Selenom,0.9426932788488349,0.1678095584887654,0.8338290664666276,1.1709166710586048,0.5058026296936957,0.29666388447345315,0.6940052667180455,-1.0579780453496008,1.6426464748065262e-09
ENSMUSG00000034480,Diaph2,1.3539719623953845,0.17261097380062268,0.8234251903973878,0.84552912045793,-0.54052356751716,0.38328009521539785,1.2441747239554528,0.22466354661293028,0.3495101201703116
ENSMUSG00000028634,Hivep3,1.914989425905423,0.17312344398829727,0.8216384650370036,1.3515546127523619,-0.3558360113536837,0.6505934071685703,1.8495689530687285,0.6949036701243654,0.0008056475358844146
ENSMUSG00000024983,Vti1a,1.5787238355843447,0.17385923424617722,0.8202007565862085,1.0249707843921256,-0.48088597637060454,0.4633216298864581,1.479068556380429,0.39875498507109697,0.06798616611625359
ENSMUSG00000029328,Hnrnpdl,1.131231934618602,0.17392086668629358,0.8206851353093536,1.1285684383701347,0.17214166546059567,0.8627018732399425,0.9510728087611623,-0.38229236324427124,0.05760821775457955
ENSMUSG00000039145,Camk1d,5.419624133918439,0.1781320238211661,0.8134450507548617,3.140707629952249,-0.647233472726737,0.25253554752685137,4.8276674325379805,0.013876392335221865,1
ENSMUSG00000021779,Thrb,2.020755013288463,0.17841014387956133,0.8134450507548617,0.6699155453543305,-1.475649197033361,0.0008737475588497082,2.005522368032296,1.064639870942754,2.3316021104431364e-07
ENSMUSG00000021413,Prpf4b,3.2347600162937917,0.17876690327268774,0.8120083262016046,3.787176131219178,0.4248436123403172,0.4244988138107287,2.8399946493456842,-0.0859709385284031,0.7438735101217618
ENSMUSG00000026034,Clk1,1.5850467783083306,0.18037919932284807,0.8091614328749919,1.4321837337467938,0.026687762478210975,1,1.3919659343959407,-0.07749180251392518,0.7758039983309634
ENSMUSG00000063077,Kif1b,2.53981112963023,0.18618279056123255,0.796827518000363,2.23919271034685,-0.005027452006991284,1,2.108195191252803,-0.409145088255118,0.03951492552508236
ENSMUSG00000030465,Psd3,1.6554613677345393,0.18782706244137926,0.7943116796299249,1.1465126047635543,-0.36977355219847974,0.6298864411448349,1.4874821635068889,0.12590137804241375,0.6447613826286692
ENSMUSG00000005625,Psmd4,0.873140908884988,0.1881697056097141,0.7950274759232564,1.014204284556074,0.42204521349660895,0.4321978064812582,0.6997707664222332,-0.596705498049403,0.0015298722979054603
ENSMUSG00000021488,Nsd1,1.5726882993478124,0.1904919235875825,0.7886616383666397,1.4675935554298083,0.08625336487360058,0.9964922136594189,1.3790941211028704,-0.04132089453061338,0.903639977592849
ENSMUSG00000096054,Syne1,3.7819819684060425,0.19715488119740998,0.7743103109133309,2.808860179449943,-0.25490876262686646,0.807948239416511,3.5585703305007628,0.5874244472866235,0.0050481559882412765
ENSMUSG00000043154,Ppp2r3a,1.6991471538275342,0.19978850295103157,0.7704733014640798,1.3412666240201345,-0.1598187659794606,0.951889012240283,1.1346469897494436,-1.3592188752919745,1.5558694175053217e-15
ENSMUSG00000022607,Ptk2,1.1829651023603063,0.20221866003976408,0.7653342973952199,0.8323700651027557,-0.33156075686909137,0.6894216425559756,0.983537264944336,-0.33808221158610224,0.09999444128755577
ENSMUSG00000056201,Cfl1,1.1283578697440628,0.2023029545509073,0.7653924868701342,1.1029680943155227,0.16942739954938976,0.8679489527085704,0.8528079111865898,-0.8408245097555715,3.030918822932903e-06
ENSMUSG00000033510,Otud7a,2.7915792126398578,0.2036526967867598,0.7612973247337634,2.126981856499999,-0.2096964065468987,0.8784938687769029,2.304305982062981,-0.3746147612509514,0.0633882854151225
ENSMUSG00000020738,Sumo2,1.0593803127551236,0.2058056633217598,0.758462324751456,1.1055999053865575,0.2739317348104534,0.6876542618541492,0.854819132013632,-0.49726406940884915,0.010092689953034206
ENSMUSG00000020817,Rabep1,1.144165226554028,0.20856849411980088,0.7527745118040243,1.0388476064030367,0.062432816311384746,1,1.0110574699276975,0.10170763649684973,0.7284121500571854
ENSMUSG00000090223,Pcp4,3.872515011954025,0.2092227511386775,0.7508349074935267,2.6267867044447124,-0.3799800334440635,0.6147376681658617,3.0358037570318057,-0.6385386815761183,0.0006126654718330957
ENSMUSG00000023175,Bsg,1.5525698452260386,0.21845488405157215,0.7364538600198468,2.1040133235164222,0.6951671243361384,0.0947674664773551,1.0137558578706458,-1.396663301683786,4.1137116158133376e-16
ENSMUSG00000024639,Gnaq,1.302813607628588,0.22608727400434622,0.7164193890512278,1.2496317476377388,0.16433333833723587,0.8754412489659267,1.1210712491669084,-0.009744041608889253,1
ENSMUSG00000027620,Rbm39,2.467384694791844,0.23470463128664076,0.698686884786949,2.3631270862374008,0.17074593397604487,0.864208234944438,2.023271391830944,-0.2917975277439693,0.16581451803914524
ENSMUSG00000040459,Arglu1,2.948790561277148,0.24144322125131623,0.6882623931652806,2.814363057143925,0.17218117395226384,0.8615451485060821,2.4485775560561454,-0.1840483737954055,0.42131537298820754
ENSMUSG00000022748,Cmss1,10.151197136872211,0.2434398386063754,0.68526140869949,10.11452845709083,0.24055987834763704,0.7471718164677037,8.283162695652829,-0.286352370934738,0.17513402186394106
ENSMUSG00000022205,Sub1,1.3436253288470437,0.2446616821416338,0.68526140869949,1.0467430396161415,-0.13511374611801882,0.9868615057816316,1.0592094485618007,-0.48488166661873155,0.012447994460163873
ENSMUSG00000063511,Snrnp70,4.1156609003400355,0.24971766737975565,0.6744393654297155,3.495045102334307,0.0013793131480244192,1,3.4967588104163307,0.011238999314437725,1
ENSMUSG00000037989,Wnk2,1.8782013955113221,0.25753603492981325,0.6603791217767764,0.8881166086983124,-0.8730598526677158,0.08175788305410935,1.74959451779117,0.9162733575050753,8.448033225070111e-06
ENSMUSG00000006191,Cdkal1,1.0260411602104698,0.2587328527362449,0.6591222592124577,0.8818959643485936,0.028846554889234266,1,0.8645567928512282,-0.0073751215659185465,1
ENSMUSG00000038143,Stox2,2.656210757049065,0.26444684327281665,0.6470438355022252,1.012529495692688,-1.1862611593577506,0.00966679415475358,2.424442906131638,0.7318936725970603,0.0004056390027781432
ENSMUSG00000001472,Tcf25,2.3998441702401743,0.26591569078844146,0.6435078252614252,2.398058396816591,0.26771655092683244,0.697593467428549,1.973996481568409,-0.1407711359578584,0.5578732820388868
ENSMUSG00000038784,Cnot4,1.247344155549983,0.26905168240623667,0.6378218785014786,1.14818739362694,0.14433370798406236,0.9103096077395252,1.041225782333331,-0.02576585699231944,0.9599177820196452
ENSMUSG00000054428,Atpif1,1.1599725833639933,0.2697817725456973,0.6370603601941629,1.38839996774685,0.5525588820052871,0.23413978758547824,0.8328465444781955,-0.8736617380041678,1.104533128751788e-06
ENSMUSG00000028832,Stmn1,4.805149063741973,0.27288563043338443,0.6290903112410043,4.294158645721258,0.10274785686511034,0.9700399010456403,3.4953509558374014,-0.8023526133326255,9.078049474965025e-06
ENSMUSG00000034377,Tulp4,1.0096589904255966,0.2730901553920592,0.6308366811014379,1.2405400366650727,0.5970426179080878,0.1807869268920634,0.6480823911672475,-1.3280173798728676,8.153424171669603e-15
ENSMUSG00000046447,Camk2n1,1.6477013925732837,0.27442729744861016,0.6270270566086079,1.4376866114407758,0.06761521947344529,1,1.3774348639205605,0.010403452921090073,1
ENSMUSG00000032076,Cadm1,3.686275608083889,0.2744574263244137,0.625955061750912,4.071650982442856,0.43186318246086275,0.4126367145534068,3.1473427120648574,0.1715048135679289,0.49958638903530295
ENSMUSG00000030779,Rbbp6,1.3875985214274924,0.274489875300884,0.626574637728647,1.3374385351895384,0.22066421608942965,0.780237781842272,1.1170823278599413,-0.24461558999028965,0.2612997485258433
ENSMUSG00000061080,Lsamp,36.13590507406795,0.28383932715534943,0.6062491361355059,26.62005121686197,-0.1811549783584656,0.9245828396522927,32.09539716141139,0.5791205007032163,0.005718503893104389
ENSMUSG00000000085,Scmh1,1.068289913866195,0.2869049982858572,0.6023229914684591,1.2735573028289648,0.5638502882869755,0.21923689714366165,0.8713111427953785,-0.10619659081058488,0.6783550845894536
ENSMUSG00000015932,Dstn,1.1171490167333602,0.2871229311093457,0.6023229914684591,1.0632516726980874,0.21392605777917606,0.791555261984187,0.7812754904381204,-0.9413637348779571,1.1963881827620742e-07
ENSMUSG00000065954,Tacc1,1.051620337593868,0.2873540927466772,0.6016977706031041,0.7314042221957816,-0.26476512255181817,0.7934503795994342,0.8041698875192848,-0.49896146410722814,0.009834681362772001
ENSMUSG00000033569,Adgrb3,10.536034423573,0.28973842905517966,0.5947030849528111,9.302255858348703,0.10108437010284899,0.9725327522672498,9.22427996132013,0.4760531284700531,0.025667113855988976
ENSMUSG00000016559,H3f3b,1.5999919156559341,0.294327786687462,0.5878224035156493,2.438492585089763,0.9617332692556719,0.006038141421424851,1.0300635067432466,-1.2636293581349387,1.8853210571481776e-13
ENSMUSG00000022995,Enah,3.2548784704155658,0.2966188727082495,0.5814038938200038,1.420460211703093,-0.9544199559160872,0.04933348531555759,2.803943516020952,0.3683696045894995,0.0948265616752122
ENSMUSG00000032959,Pebp1,1.3312668498865254,0.2977207823960547,0.5808350324932225,1.5321925544461188,0.5198175212218797,0.27614859892062216,0.9193122798674535,-0.9665232030967905,4.875028074434231e-08
ENSMUSG00000030516,Tjp1,1.7971527660493185,0.29837572019250647,0.578588812820547,1.6238274308285148,0.14526601112809523,0.9082453243980708,1.4527550838932928,-0.11519353950146183,0.6436215734219726
ENSMUSG00000020532,Acaca,1.2249264495285777,0.3019103812392294,0.5742859538888174,0.9464949633649041,-0.0905425052275265,1,0.8391651299098198,-0.9894836280116213,2.2738361184143508e-08
ENSMUSG00000040624,Plekhg1,3.002822980918484,0.30239622560763646,0.5716225015437986,0.11891000930039367,-4.448095262935711,5.931675856884446e-19,2.7300143904535905,0.980350690748763,1.8874035294136938e-06
ENSMUSG00000020321,Mdh1,2.3581702295593567,0.30610366207429573,0.5642441271455573,2.8856612116137788,0.6247024203039178,0.14991756768818906,1.7301191961159776,-0.6532925787615425,0.00043432550558279167
ENSMUSG00000019841,Rev3l,1.339026825047781,0.30803573789288313,0.5618248962009694,1.4436680002385822,0.42834384315547414,0.42043884713517893,1.0756344186493123,-0.11537640598208941,0.6433814206538158
ENSMUSG00000037685,Atp8a1,0.9553391642968071,0.30816191815540095,0.5630377404099538,1.2147004370585486,0.687178276168344,0.09699871818791311,0.4984810819824215,-1.936856407056026,4.2843231218453113e-32
ENSMUSG00000028152,Tspan5,1.8621066322139028,0.30903668955608077,0.56025760545113,0.7445632775509559,-1.072175288722374,0.02285346201708865,1.5525619174352643,0.16197577152617842,0.529117290099753
ENSMUSG00000036192,Rorb,3.8937830920256147,0.309326504245806,0.5592299131510078,0.5574654359555679,-2.579303305447194,5.726006908729308e-09,3.6092028148215514,1.3209236596842784,1.8477847693258737e-10
ENSMUSG00000064115,Cadm2,11.15884428188563,0.3199174509957947,0.539470543089753,7.507839219006747,-0.28281661054067175,0.7653820423524725,9.5373097228757,0.43546962928734034,0.04345861867837456
ENSMUSG00000059005,Hnrnpa3,1.0835224577012523,0.32399468614870924,0.5344101000511207,0.9338144191135542,0.09836909946034934,0.9777681027029128,0.8376231939424208,-0.295977999474563,0.15976422326710052
ENSMUSG00000037742,Eef1a1,1.960974463898049,0.32971552095020296,0.5246394840701716,2.2820194541391445,0.569942851530559,0.21056790200908457,1.2774771888165608,-1.1248428030242792,9.880153205379918e-11
ENSMUSG00000024661,Fth1,4.574649060803934,0.33001762966768533,0.5257789563778943,3.672811977405117,-0.004122290516204163,1,1.9214365772883717,-2.4820432894659357,4.3723188966949715e-54
ENSMUSG00000025812,Pard3,1.1125505129340976,0.33017041651691004,0.5246394840701716,0.9319003746982562,0.060882120242494994,1,0.8451485118702705,-0.3769609746194064,0.061934659500985124
ENSMUSG00000026587,Astn1,1.7287500220352872,0.33717826379150717,0.5106754436472613,1.632440630697356,0.25227320938905423,0.7258487307029439,1.4600960399119969,0.42867897300915775,0.04763840297212905
ENSMUSG00000074656,Eif2s2,1.46893455737695,0.34020373034185364,0.5056376988290231,1.4596981222167038,0.3342675044108597,0.5815966018478826,1.0649581880924297,-0.5998896409282338,0.0014197338850534898
ENSMUSG00000020949,Fkbp3,1.243607871213082,0.3415827912411763,0.503581212144663,1.4041908341730591,0.5347382072948141,0.2553119454841236,0.8869316245520733,-0.6799106523109939,0.0002388870360171767
ENSMUSG00000058254,Tspan7,1.6089015167670055,0.3432860399633333,0.49897150093259357,1.8568623383910567,0.5708343389753543,0.2096018824159071,1.2581694688769551,-0.1409961059868139,0.5576148864708295
ENSMUSG00000058756,Thra,1.144452633041482,0.34467449111443194,0.4971990820841865,1.5001323104898758,0.7732325497760922,0.04621951152035479,0.7685042381864021,-0.9547752653538927,7.396825602069669e-08
ENSMUSG00000069729,Arid1b,1.2398715868761812,0.35346546438049414,0.4801422091647556,1.0658834837691222,0.12405268322922143,0.940464340282701,0.950184519562552,-0.2298565767445119,0.2977226735419264
ENSMUSG00000024238,Zeb1,2.2035455393091516,0.35432545036892027,0.4780494898793179,1.1503406935941505,-0.6308245536325557,0.27268005932738903,1.7721201910540432,0.11132973532141177,0.6982966153646123
ENSMUSG00000031517,Gpm6a,2.448128460132432,0.3570254380101957,0.4727376772466992,2.482515606641619,0.3827738726815799,0.4969398352435101,1.983432459281949,0.18323828060416258,0.4670858169075798
ENSMUSG00000025041,Nt5c2,1.1522126082027375,0.35868407452140005,0.470835660666126,0.9330966524578175,0.037712271854629525,1,0.9308265191022703,0.16799867403936636,0.5096170795327323
ENSMUSG00000027002,Nckap1,1.372365977592435,0.36584417762814275,0.45767573450619886,0.905103752884083,-0.26758441423545215,0.788334162214478,1.0775450784350025,-0.011325641801606195,1
ENSMUSG00000066406,Akap13,1.144452633041482,0.3678540047682063,0.45560813000886874,0.32155946177007866,-1.5362933729844017,0.0005176039456735502,0.9437988934366929,0.3927357412296225,0.07365207683768653
ENSMUSG00000024544,Ldlrad4,1.3373023861230575,0.3679276218528851,0.4543680478424135,0.7524587107640606,-0.5050180688498638,0.4335068465570445,0.9955878297330308,-0.3502752820243757,0.0865605328782525
ENSMUSG00000056608,Chd9,2.348973221960832,0.36882417420418834,0.45133728272891044,1.3888784788506745,-0.42961336908756365,0.5376397445997816,1.9236153998510006,0.33719648207405906,0.1315091030761364
ENSMUSG00000030695,Aldoa,2.5343504063686058,0.3733242753106282,0.4431908033064646,2.7796710021166473,0.521717571253726,0.2730312610260592,1.6912858739805035,-0.8982961782924537,4.785995260686965e-07
ENSMUSG00000027200,Sema6d,2.5636658680889046,0.3737368707653963,0.44286321004947343,1.8130785723911131,-0.15391802558936352,0.9592231247176604,2.0462998703005777,0.15143897215549884,0.5631636161981636
ENSMUSG00000023923,Tbc1d5,1.2625766993850402,0.3761719570123305,0.44050382952320044,0.7486306219334643,-0.41808949775151855,0.5588802531351713,0.6832619954669281,-1.6869376899017774,4.467523559360835e-24
ENSMUSG00000024346,Pfdn1,0.9346458972001254,0.38157873055775904,0.43090628072870185,1.02329599552874,0.5272832397504578,0.2670936228100664,0.6582222961702522,-0.6111210234180133,0.0011407109620096237
ENSMUSG00000027981,Rnpc3,1.177791785586136,0.38246961326157647,0.42793174564133507,1.4613729110800895,0.7252564507778996,0.0698675411536437,0.8865796609073409,-0.22360554056064563,0.3124134922837148
ENSMUSG00000024843,Chka,1.5370498949035272,0.38395164561915734,0.42469175334071124,0.6782894896712597,-0.8528823614959546,0.0923407553063119,1.275432447642401,0.5510084871678361,0.008965993339020525
ENSMUSG00000024576,Csnk1a1,2.0940436675892107,0.38478585749533223,0.42246029978253635,1.6776599300087733,0.04727516776809171,1,1.5750205500039027,-0.218455766771799,0.32281744107703864
ENSMUSG00000029836,Cbx3,1.1637088677008942,0.3949675021623475,0.4073942840724196,1.3340889574627668,0.6132343511889927,0.1623009316417222,0.8038179238745523,-0.6657252443168464,0.00033369410158563644
ENSMUSG00000029422,Rsrc2,1.141003755192035,0.39639420686500615,0.40510686748490393,1.0302344065341955,0.24271020044824032,0.7449866855414791,0.8220362325328434,-0.43380815002111983,0.02784945188047095
ENSMUSG00000074748,Atxn7l3b,0.9743079924687654,0.3973620556133765,0.4045306454517977,1.12067300515703,0.620894450665838,0.1547927984929112,0.6456689261747968,-0.8593099436224907,1.750801311043813e-06
ENSMUSG00000030077,Chl1,1.0763372955149044,0.4004638114600001,0.39985061633185975,1.324279479834364,0.7304594887038706,0.06745549739133715,0.8454837153414443,0.16139030451469288,0.5319446043089993
